0
0
0
1
1
1
1
1
2
0
1
1
2
1
1
1
1
1
0
2
1
1
1
1
2
2
1
1
3
2
3
2
3
2
1
1
1
5
1
1
3
1
1
2
1
0
4
1
1
1
1
1
1
0
2
0
3
4
4
2
2
1
1
1
2
3
0
7
2
1
1
1
2
1
0
2
1
4
3
3
1
2
1
5
2
3
1
2
1
1
1
2
3
2
1
5
2
0
1
1
1
2
3
0
2
1
1
1
1
4
3
1
5
2
2
3
1
4
1
4
3
3
3
2
3
2
4
1
1
1
0
1
2
4
1
4
3
2
1
1
1
4
1
2
2
3
1
2
3
2
3
5
1
2
2
0
0
1
3
3
3
3
1
1
2
1
1
1
2
1
3
3
2
1
3
2
1
2
2
1
2
1
1
2
1
0
3
1
4
2
2
7
3
1
1
2
3
9
1
3
4
19
9
13
11
26
12
16
21
17
4
8
19
8
12
15
10
39
50
39
26
46
21
12
27
31
46
15
7
32
2
30
45
21
22
10
37
31
29
44
30
31
23
42
40
11
15
16
14
64
45
